strd_date,strd_tizn_val,ifw_rgn_dv_val,vehi_size_dv_val,vehi_typ_dv_val,vehi_num,pass_nt
20230919,21,내부,중형,승합,3,3
20230919,21,내부,중형,화물,1,1
20230919,22,내부,대형,승용,62,62
20230919,22,내부,대형,승합,1,1
20230919,22,내부,소형,승용,1,1
20230919,22,내부,소형,화물,6,6
20230919,22,내부,중형,승용,83,83
20230919,23,내부,대형,승용,21,21
20230919,23,내부,중형,승용,44,44
20230919,23,내부,중형,승합,1,1
20230920,0,내부,대형,승용,14,14
20230920,0,내부,소형,승용,1,1
20230920,0,내부,소형,특수,1,1
20230920,0,내부,소형,화물,1,1
20230920,0,내부,중형,승용,18,18
20230920,0,내부,중형,화물,1,1
20230920,1,내부,대형,승용,4,4
20230920,1,내부,소형,화물,2,2
20230920,1,내부,중형,승용,14,14
20230920,1,내부,중형,승합,1,1
20230920,2,내부,대형,승용,1,1
20230920,2,내부,중형,승용,11,11
20230920,3,내부,대형,승용,3,3
20230920,3,내부,소형,화물,3,3
20230920,3,내부,중형,승용,7,7
20230920,3,내부,중형,화물,1,1
20230920,4,내부,대형,승용,4,4
20230920,4,내부,대형,화물,4,4
20230920,4,내부,소형,화물,4,4
20230920,4,내부,중형,승용,19,19
20230920,4,내부,중형,승합,1,1
20230920,4,내부,중형,화물,2,2
20230920,5,내부,대형,승용,37,37
20230920,5,내부,대형,특수,1,1
20230920,5,내부,대형,화물,2,2
20230920,5,내부,소형,화물,16,16
20230920,5,내부,중형,승용,56,56
20230920,5,내부,중형,승합,5,5
20230920,6,내부,대형,승용,46,46
20230920,6,내부,대형,화물,3,3
20230920,6,내부,소형,화물,42,42
20230920,6,내부,중형,승용,81,81
20230920,6,내부,중형,승합,7,7
20230920,6,내부,중형,화물,10,10
20230920,9,내부,대형,승용,125,125
20230920,9,내부,대형,승합,14,14
20230920,9,내부,대형,화물,9,9
20230920,9,내부,소형,화물,55,55
20230920,9,내부,중형,승용,219,219
20230920,9,내부,중형,승합,1,1
20230920,9,내부,중형,화물,14,14
20230920,10,내부,대형,승용,134,134
20230920,10,내부,대형,승합,1,1
20230920,10,내부,대형,화물,10,10
20230920,10,내부,소형,화물,78,78
20230920,10,내부,중형,승용,211,211
20230920,10,내부,중형,승합,5,5
20230920,10,내부,중형,특수,2,2
20230920,10,내부,중형,화물,9,9
20230920,11,내부,경형,승용,1,1
20230920,11,내부,대형,승용,146,146
20230920,11,내부,대형,승합,1,1
20230920,11,내부,대형,특수,1,1
20230920,11,내부,대형,화물,6,6
20230920,11,내부,소형,승용,2,2
20230920,11,내부,소형,화물,51,51
20230920,11,내부,중형,승용,165,165
20230920,11,내부,중형,승합,3,3
20230920,11,내부,중형,화물,17,17
20230920,12,내부,대형,승용,118,118
20230920,12,내부,대형,승합,3,3
20230920,12,내부,대형,화물,3,3
20230920,12,내부,소형,화물,54,54
20230920,12,내부,중형,승용,162,162
20230920,12,내부,중형,승합,8,8
20230920,12,내부,중형,화물,16,16
20230920,13,내부,대형,승용,124,124
20230920,13,내부,대형,승합,2,2
20230920,13,내부,대형,화물,6,6
20230920,13,내부,소형,특수,1,1
20230920,13,내부,소형,화물,54,54
20230920,13,내부,중형,승용,161,161
20230920,13,내부,중형,승합,10,10
20230920,13,내부,중형,화물,9,9
20230920,14,내부,경형,승용,1,1
20230920,14,내부,대형,승용,136,136
20230920,14,내부,대형,승합,2,2
20230920,14,내부,대형,화물,2,2
20230920,14,내부,소형,승용,1,1
20230920,14,내부,소형,특수,3,3
20230920,14,내부,소형,화물,89,89
20230920,14,내부,중형,승용,233,233
20230920,14,내부,중형,승합,4,4
20230920,14,내부,중형,화물,15,15
20230920,15,내부,대형,승용,184,184
20230920,15,내부,대형,승합,5,5
20230920,15,내부,대형,화물,5,5
20230920,15,내부,소형,승용,3,3
20230920,15,내부,소형,특수,1,1
20230920,15,내부,소형,화물,91,91
20230920,15,내부,중형,승용,251,251
20230920,15,내부,중형,승합,4,4
20230920,15,내부,중형,화물,9,9
20230920,16,내부,경형,승용,1,1
20230920,16,내부,대형,승용,223,223
20230920,16,내부,대형,화물,3,3
20230920,16,내부,소형,승용,4,4
20230920,16,내부,소형,특수,2,2
20230920,16,내부,소형,화물,100,100
20230920,16,내부,중형,승용,270,270
20230920,16,내부,중형,승합,8,8
20230920,16,내부,중형,특수,1,1
20230920,16,내부,중형,화물,10,10
20230920,17,내부,대형,승용,211,211
20230920,17,내부,대형,화물,3,3
20230920,17,내부,소형,승용,2,2
20230920,17,내부,소형,특수,1,1
20230920,17,내부,소형,화물,53,53
20230920,17,내부,중형,승용,291,291
20230920,17,내부,중형,승합,7,7
20230920,17,내부,중형,특수,1,1
20230920,17,내부,중형,화물,11,11
20230920,20,내부,대형,승용,119,119
20230920,20,내부,대형,승합,1,1
20230920,20,내부,소형,승용,1,1
20230920,20,내부,소형,화물,11,11
20230920,20,내부,중형,승용,167,167
20230920,20,내부,중형,승합,3,3
20230920,20,내부,중형,화물,4,4
20230920,21,내부,대형,승용,74,74
20230920,21,내부,대형,화물,3,3
20230920,21,내부,소형,화물,14,14
20230920,21,내부,중형,승용,113,113
20230920,21,내부,중형,승합,3,3
20230920,21,내부,중형,화물,3,3
20230920,22,내부,대형,승용,52,52
20230920,22,내부,소형,특수,1,1
20230920,22,내부,소형,화물,9,9
20230920,22,내부,중형,승용,81,81
20230920,22,내부,중형,승합,2,2
20230920,23,내부,대형,승용,22,22
20230920,23,내부,소형,화물,2,2
20230920,23,내부,중형,승용,44,44
20230920,23,내부,중형,승합,1,1
20230920,23,내부,중형,화물,2,2
20230921,0,내부,대형,승용,16,16
20230921,0,내부,소형,화물,1,1
20230921,0,내부,중형,승용,28,28
20230921,0,내부,중형,화물,2,2
20230921,1,내부,경형,승용,1,1
20230921,1,내부,대형,승용,7,7
20230921,1,내부,대형,화물,2,2
20230921,1,내부,소형,화물,2,2
20230921,1,내부,중형,승용,11,11
20230921,2,내부,대형,승용,6,6
20230921,2,내부,대형,화물,1,1
20230921,2,내부,소형,화물,1,1
20230921,2,내부,중형,승용,5,5
20230921,2,내부,중형,화물,1,1
20230921,3,내부,대형,승용,3,3
20230921,3,내부,소형,화물,2,2
20230921,3,내부,중형,승용,10,10
20230921,3,내부,중형,화물,1,1
20230921,4,내부,대형,승용,4,4
20230921,4,내부,소형,화물,2,2
20230921,4,내부,중형,승용,11,11
20230921,5,내부,대형,승용,22,22
20230921,5,내부,대형,특수,1,1
20230921,5,내부,대형,화물,1,1
20230921,5,내부,소형,화물,14,14
20230921,5,내부,중형,승용,34,34
20230921,5,내부,중형,승합,1,1
20230921,6,내부,대형,승용,47,47
20230921,6,내부,대형,승합,3,3
20230921,6,내부,대형,화물,6,6
20230921,6,내부,소형,화물,37,37
20230921,6,내부,중형,승용,71,71
20230921,6,내부,중형,승합,2,2
20230921,6,내부,중형,화물,2,2
20230921,9,내부,경형,화물,1,1
20230921,9,내부,대형,승용,121,121
20230921,9,내부,대형,승합,6,6
20230921,9,내부,대형,특수,1,1
20230921,9,내부,대형,화물,6,6
20230921,9,내부,소형,승용,1,1
20230921,9,내부,소형,화물,50,50
20230921,9,내부,중형,승용,210,210
20230921,9,내부,중형,승합,4,4
20230921,9,내부,중형,화물,13,13
20230921,10,내부,대형,승용,119,119
20230921,10,내부,대형,화물,9,9
20230921,10,내부,소형,화물,57,57
20230921,10,내부,중형,승용,207,207
20230921,10,내부,중형,승합,6,6
20230921,10,내부,중형,화물,13,13
20230921,11,내부,대형,승용,157,157
20230921,11,내부,대형,승합,1,1
20230921,11,내부,대형,화물,9,9
20230921,11,내부,소형,승용,1,1
20230921,11,내부,소형,화물,83,83
20230921,11,내부,중형,승용,189,189
20230921,11,내부,중형,승합,7,7
20230921,11,내부,중형,특수,1,1
20230921,11,내부,중형,화물,9,9
20230921,12,내부,대형,승용,118,118
20230921,12,내부,대형,승합,3,3
20230921,12,내부,대형,화물,2,2
20230921,12,내부,소형,승용,1,1
20230921,12,내부,소형,화물,72,72
20230921,12,내부,중형,승용,175,175
20230921,12,내부,중형,승합,7,7
20230921,12,내부,중형,화물,7,7
20230921,13,내부,대형,승용,124,124
20230921,13,내부,대형,승합,1,1
20230921,13,내부,대형,화물,4,4
20230921,13,내부,소형,승용,1,1
20230921,13,내부,소형,특수,1,1
20230921,13,내부,소형,화물,56,56
20230921,13,내부,중형,승용,184,184
20230921,13,내부,중형,승합,5,5
20230921,13,내부,중형,화물,4,4
20230921,14,내부,대형,승용,157,157
20230921,14,내부,대형,승합,5,5
20230921,14,내부,대형,화물,3,3
20230921,14,내부,소형,승용,2,2
20230921,14,내부,소형,특수,1,1
20230921,14,내부,소형,화물,72,72
20230921,14,내부,중형,승용,225,225
20230921,14,내부,중형,승합,5,5
20230921,14,내부,중형,화물,9,9
20230921,15,내부,대형,승용,155,155
20230921,15,내부,대형,승합,1,1
20230921,15,내부,대형,화물,5,5
20230921,15,내부,소형,특수,1,1
20230921,15,내부,소형,화물,74,74
20230921,15,내부,중형,승용,206,206
20230921,15,내부,중형,승합,12,12
20230921,15,내부,중형,화물,5,5
20230921,16,내부,대형,승용,238,238
20230921,16,내부,대형,화물,2,2
20230921,16,내부,소형,승용,1,1
20230921,16,내부,소형,특수,1,1
20230921,16,내부,소형,화물,84,84
20230921,16,내부,중형,승용,315,315
20230921,16,내부,중형,승합,1,1
20230921,16,내부,중형,특수,1,1
20230921,16,내부,중형,화물,14,14
20230921,17,내부,대형,승용,270,270
20230921,17,내부,대형,승합,2,2
20230921,17,내부,대형,화물,2,2
20230921,17,내부,소형,승용,2,2
20230921,17,내부,소형,화물,59,59
20230921,17,내부,중형,승용,366,366
20230921,17,내부,중형,승합,6,6
20230921,17,내부,중형,화물,3,3
20230921,20,내부,대형,승용,99,99
20230921,20,내부,대형,화물,1,1
20230921,20,내부,소형,승용,1,1
20230921,20,내부,소형,특수,1,1
20230921,20,내부,소형,화물,9,9
20230921,20,내부,중형,승용,166,166
20230921,20,내부,중형,승합,2,2
20230921,20,내부,중형,화물,1,1
20230921,21,내부,대형,승용,84,84
20230921,21,내부,소형,승용,2,2
20230921,21,내부,소형,화물,9,9
20230921,21,내부,중형,승용,114,114
20230921,21,내부,중형,승합,3,3
20230921,22,내부,대형,승용,56,56
20230921,22,내부,소형,화물,7,7
20230921,22,내부,중형,승용,89,89
20230921,22,내부,중형,승합,1,1
20230921,23,내부,대형,승용,26,26
20230921,23,내부,대형,승합,1,1
20230921,23,내부,소형,화물,3,3
20230921,23,내부,중형,승용,44,44
20230922,0,내부,대형,승용,3,3
20230922,0,내부,소형,화물,1,1
20230922,0,내부,중형,승용,6,6
20230922,0,내부,중형,화물,2,2
20230922,1,내부,대형,승용,3,3
20230922,1,내부,소형,특수,1,1
20230922,1,내부,소형,화물,1,1
20230922,1,내부,중형,승용,5,5
20230922,2,내부,대형,승용,1,1
20230922,2,내부,중형,승용,2,2
20230922,3,내부,대형,승용,1,1
20230922,3,내부,대형,화물,2,2
20230922,3,내부,중형,승용,2,2
20230922,4,내부,대형,승용,2,2
20230922,4,내부,대형,화물,1,1
20230922,4,내부,중형,승용,3,3
20230922,5,내부,대형,승용,6,6
20230922,5,내부,대형,화물,2,2
20230922,5,내부,소형,화물,6,6
20230922,5,내부,중형,승용,7,7
20230922,5,내부,중형,화물,1,1
20230922,6,내부,대형,승용,15,15
20230922,6,내부,대형,승합,2,2
20230922,6,내부,대형,화물,3,3
20230922,6,내부,소형,화물,8,8
20230922,6,내부,중형,승용,16,16
20230922,6,내부,중형,승합,3,3
20230922,6,내부,중형,특수,1,1
20230922,9,내부,경형,화물,1,1
20230922,9,내부,대형,승용,53,53
20230922,9,내부,대형,승합,1,1
20230922,9,내부,대형,화물,4,4
20230922,9,내부,소형,화물,27,27
20230922,9,내부,중형,승용,69,69
20230922,9,내부,중형,승합,3,3
20230922,9,내부,중형,특수,1,1
20230922,9,내부,중형,화물,7,7
20230922,10,내부,대형,승용,47,47
20230922,10,내부,대형,승합,5,5
20230922,10,내부,대형,화물,2,2
20230922,10,내부,소형,화물,43,43
20230922,10,내부,중형,승용,73,73
20230922,10,내부,중형,승합,6,6
20230922,10,내부,중형,화물,7,7
20230922,11,내부,대형,승용,44,44
20230922,11,내부,대형,화물,1,1
20230922,11,내부,소형,승용,1,1
20230922,11,내부,소형,특수,1,1
20230922,11,내부,소형,화물,44,44
20230922,11,내부,중형,승용,69,69
20230922,11,내부,중형,승합,1,1
20230922,11,내부,중형,화물,4,4
20230922,12,내부,대형,승용,42,42
20230922,12,내부,대형,승합,2,2
20230922,12,내부,대형,화물,2,2
20230922,12,내부,소형,화물,29,29
20230922,12,내부,중형,승용,72,72
20230922,12,내부,중형,승합,3,3
20230922,12,내부,중형,화물,5,5
20230922,13,내부,경형,승합,1,1
20230922,13,내부,대형,승용,45,45
20230922,13,내부,대형,승합,1,1
20230922,13,내부,대형,화물,3,3
20230922,13,내부,소형,화물,30,30
20230922,13,내부,중형,승용,70,70
20230922,13,내부,중형,승합,2,2
20230922,13,내부,중형,화물,3,3
20230922,14,내부,대형,승용,60,60
20230922,14,내부,대형,승합,1,1
20230922,14,내부,대형,특수,1,1
20230922,14,내부,대형,화물,5,5
20230922,14,내부,소형,화물,42,42
20230922,14,내부,중형,승용,101,101
20230922,14,내부,중형,승합,6,6
20230922,14,내부,중형,화물,11,11
20230922,15,내부,대형,승용,81,81
20230922,15,내부,대형,승합,2,2
20230922,15,내부,대형,특수,1,1
20230922,15,내부,대형,화물,5,5
20230922,15,내부,소형,특수,1,1
20230922,15,내부,소형,화물,61,61
20230922,15,내부,중형,승용,146,146
20230922,15,내부,중형,승합,2,2
20230922,15,내부,중형,특수,1,1
20230922,15,내부,중형,화물,7,7
20230922,16,내부,경형,승용,1,1
20230922,16,내부,대형,승용,81,81
20230922,16,내부,대형,승합,1,1
20230922,16,내부,대형,화물,3,3
20230922,16,내부,소형,승용,1,1
20230922,16,내부,소형,특수,2,2
20230922,16,내부,소형,화물,52,52
20230922,16,내부,중형,승용,136,136
20230922,16,내부,중형,승합,3,3
20230922,16,내부,중형,화물,7,7
20230922,17,내부,대형,승용,72,72
20230922,17,내부,대형,승합,1,1
20230922,17,내부,대형,화물,2,2
20230922,17,내부,소형,승용,1,1
20230922,17,내부,소형,특수,1,1
20230922,17,내부,소형,화물,43,43
20230922,17,내부,중형,승용,116,116
20230922,17,내부,중형,승합,4,4
20230922,17,내부,중형,화물,9,9
20230922,20,내부,대형,승용,49,49
20230922,20,내부,소형,화물,9,9
20230922,20,내부,중형,승용,51,51
20230922,20,내부,중형,승합,2,2
20230922,21,내부,대형,승용,34,34
20230922,21,내부,소형,특수,2,2
20230922,21,내부,소형,화물,6,6
20230922,21,내부,중형,승용,45,45
20230922,21,내부,중형,승합,1,1
20230922,21,내부,중형,화물,1,1
20230922,22,내부,대형,승용,31,31
20230922,22,내부,소형,화물,2,2
20230922,22,내부,중형,승용,27,27
20230922,23,내부,대형,승용,8,8
20230922,23,내부,소형,화물,6,6
20230922,23,내부,중형,승용,14,14
20230923,0,내부,대형,승용,26,26
20230923,0,내부,소형,화물,6,6
20230923,0,내부,중형,승용,58,58
20230923,0,내부,중형,승합,2,2
20230923,0,내부,중형,화물,2,2
20230923,1,내부,대형,승용,17,17
20230923,1,내부,소형,화물,1,1
20230923,1,내부,중형,승용,23,23
20230923,2,내부,대형,승용,5,5
20230923,2,내부,대형,화물,1,1
20230923,2,내부,소형,화물,3,3
20230923,2,내부,중형,승용,13,13
20230923,3,내부,대형,승용,8,8
20230923,3,내부,소형,화물,2,2
20230923,3,내부,중형,승용,12,12
20230923,4,내부,대형,승용,17,17
20230923,4,내부,대형,화물,2,2
20230923,4,내부,소형,화물,5,5
20230923,4,내부,중형,승용,16,16
20230923,4,내부,중형,화물,1,1
20230923,5,내부,대형,승용,33,33
20230923,5,내부,대형,승합,2,2
20230923,5,내부,대형,특수,1,1
20230923,5,내부,대형,화물,4,4
20230923,5,내부,소형,화물,19,19
20230923,5,내부,중형,승용,62,62
20230923,5,내부,중형,승합,7,7
20230923,5,내부,중형,화물,2,2
20230923,6,내부,대형,승용,46,46
20230923,6,내부,대형,승합,1,1
20230923,6,내부,대형,화물,8,8
20230923,6,내부,소형,화물,28,28
20230923,6,내부,중형,승용,70,70
20230923,6,내부,중형,승합,2,2
20230923,6,내부,중형,화물,3,3
20230923,7,내부,대형,승용,57,57
20230923,7,내부,대형,승합,1,1
20230923,7,내부,대형,화물,5,5
20230923,7,내부,소형,승용,1,1
20230923,7,내부,소형,특수,1,1
20230923,7,내부,소형,화물,46,46
20230923,7,내부,중형,승용,91,91
20230923,7,내부,중형,승합,6,6
20230923,7,내부,중형,특수,2,2
20230923,7,내부,중형,화물,4,4
20230923,8,내부,대형,승용,80,80
20230923,8,내부,대형,승합,1,1
20230923,8,내부,대형,화물,7,7
20230923,8,내부,소형,승용,1,1
20230923,8,내부,소형,화물,42,42
20230923,8,내부,중형,승용,162,162
20230923,8,내부,중형,승합,11,11
20230923,8,내부,중형,화물,8,8
20230923,9,내부,대형,승용,170,170
20230923,9,내부,대형,승합,3,3
20230923,9,내부,대형,화물,6,6
20230923,9,내부,소형,승용,2,2
20230923,9,내부,소형,특수,2,2
20230923,9,내부,소형,화물,54,54
20230923,9,내부,중형,승용,319,319
20230923,9,내부,중형,승합,10,10
20230923,9,내부,중형,화물,1,1
20230923,10,내부,대형,승용,205,205
20230923,10,내부,대형,승합,2,2
20230923,10,내부,대형,화물,2,2
20230923,10,내부,소형,승용,3,3
20230923,10,내부,소형,승합,1,1
20230923,10,내부,소형,특수,2,2
20230923,10,내부,소형,화물,43,43
20230923,10,내부,중형,승용,408,408
20230923,10,내부,중형,승합,7,7
20230923,10,내부,중형,특수,1,1
20230923,10,내부,중형,화물,8,8
20230923,11,내부,경형,승용,1,1
20230923,11,내부,대형,승용,220,220
20230923,11,내부,대형,승합,4,4
20230923,11,내부,대형,화물,7,7
20230923,11,내부,소형,특수,1,1
20230923,11,내부,소형,화물,52,52
20230923,11,내부,중형,승용,405,405
20230923,11,내부,중형,승합,4,4
20230923,11,내부,중형,화물,5,5
20230923,12,내부,대형,승용,235,235
20230923,12,내부,대형,승합,2,2
20230923,12,내부,대형,특수,1,1
20230923,12,내부,대형,화물,2,2
20230923,12,내부,소형,승용,2,2
20230923,12,내부,소형,화물,43,43
20230923,12,내부,중형,승용,352,352
20230923,12,내부,중형,승합,13,13
20230923,12,내부,중형,특수,1,1
20230923,12,내부,중형,화물,10,10
20230923,13,내부,대형,승용,208,208
20230923,13,내부,대형,화물,2,2
20230923,13,내부,소형,승용,1,1
20230923,13,내부,소형,화물,35,35
20230923,13,내부,중형,승용,363,363
20230923,13,내부,중형,승합,4,4
20230923,13,내부,중형,특수,1,1
20230923,13,내부,중형,화물,9,9
20230923,14,내부,대형,승용,192,192
20230923,14,내부,대형,승합,3,3
20230923,14,내부,대형,화물,1,1
20230923,14,내부,소형,승용,1,1
20230923,14,내부,소형,화물,54,54
20230923,14,내부,중형,승용,293,293
20230923,14,내부,중형,승합,8,8
20230923,14,내부,중형,화물,5,5
20230923,15,내부,대형,승용,156,156
20230923,15,내부,소형,승용,1,1
20230923,15,내부,소형,화물,34,34
20230923,15,내부,중형,승용,262,262
20230923,15,내부,중형,승합,5,5
20230923,15,내부,중형,화물,2,2
20230923,16,내부,대형,승용,185,185
20230923,16,내부,대형,특수,1,1
20230923,16,내부,대형,화물,2,2
20230923,16,내부,소형,화물,56,56
20230923,16,내부,중형,승용,322,322
20230923,16,내부,중형,승합,7,7
20230923,16,내부,중형,특수,1,1
20230923,16,내부,중형,화물,11,11
20230923,17,내부,대형,승용,215,215
20230923,17,내부,대형,승합,3,3
20230923,17,내부,소형,승용,2,2
20230923,17,내부,소형,특수,2,2
20230923,17,내부,소형,화물,50,50
20230923,17,내부,중형,승용,352,352
20230923,17,내부,중형,승합,13,13
20230923,17,내부,중형,화물,7,7
20230923,18,내부,대형,승용,172,172
20230923,18,내부,대형,승합,1,1
20230923,18,내부,소형,승용,2,2
20230923,18,내부,소형,화물,31,31
20230923,18,내부,중형,승용,312,312
20230923,18,내부,중형,승합,8,8
20230923,18,내부,중형,특수,1,1
20230923,18,내부,중형,화물,1,1
20230923,19,내부,대형,승용,125,125
20230923,19,내부,대형,화물,1,1
20230923,19,내부,소형,화물,15,15
20230923,19,내부,중형,승용,172,172
20230923,19,내부,중형,승합,4,4
20230923,19,내부,중형,특수,1,1
20230923,20,내부,대형,승용,114,114
20230923,20,내부,소형,화물,14,14
20230923,20,내부,중형,승용,166,166
20230923,20,내부,중형,승합,3,3
20230923,20,내부,중형,화물,2,2
20230923,21,내부,대형,승용,89,89
20230923,21,내부,대형,화물,1,1
20230923,21,내부,소형,특수,1,1
20230923,21,내부,소형,화물,7,7
20230923,21,내부,중형,승용,129,129
20230923,21,내부,중형,승합,1,1
20230923,21,내부,중형,화물,3,3
20230923,22,내부,대형,승용,56,56
20230923,22,내부,대형,화물,1,1
20230923,22,내부,소형,화물,6,6
20230923,22,내부,중형,승용,92,92
20230923,23,내부,대형,승용,35,35
20230923,23,내부,대형,승합,1,1
20230923,23,내부,대형,화물,1,1
20230923,23,내부,소형,화물,3,3
20230923,23,내부,중형,승용,74,74
20230924,0,내부,대형,승용,22,22
20230924,0,내부,소형,화물,4,4
20230924,0,내부,중형,승용,49,49
20230924,0,내부,중형,승합,2,2
20230924,1,내부,대형,승용,12,12
20230924,1,내부,대형,승합,1,1
20230924,1,내부,소형,화물,1,1
20230924,1,내부,중형,승용,22,22
20230924,2,내부,대형,승용,9,9
20230924,2,내부,대형,화물,2,2
20230924,2,내부,중형,승용,12,12
20230924,3,내부,대형,승용,5,5
20230924,3,내부,소형,화물,2,2
20230924,3,내부,중형,승용,8,8
20230924,4,내부,대형,승용,7,7
20230924,4,내부,대형,화물,1,1
20230924,4,내부,소형,화물,4,4
20230924,4,내부,중형,승용,15,15
20230924,4,내부,중형,승합,1,1
20230924,4,내부,중형,화물,1,1
20230924,5,내부,대형,승용,16,16
20230924,5,내부,소형,화물,6,6
20230924,5,내부,중형,승용,40,40
20230924,5,내부,중형,승합,1,1
20230924,5,내부,중형,화물,1,1
20230924,6,내부,대형,승용,39,39
20230924,6,내부,대형,화물,2,2
20230924,6,내부,소형,화물,20,20
20230924,6,내부,중형,승용,59,59
20230924,6,내부,중형,승합,1,1
20230924,6,내부,중형,화물,3,3
20230924,7,내부,대형,승용,44,44
20230924,7,내부,대형,승합,1,1
20230924,7,내부,대형,화물,1,1
20230924,7,내부,소형,화물,23,23
20230924,7,내부,중형,승용,71,71
20230924,7,내부,중형,화물,5,5
20230924,8,내부,대형,승용,86,86
20230924,8,내부,대형,승합,1,1
20230924,8,내부,대형,화물,1,1
20230924,8,내부,소형,승용,1,1
20230924,8,내부,소형,화물,19,19
20230924,8,내부,중형,승용,139,139
20230924,8,내부,중형,승합,2,2
20230924,8,내부,중형,화물,1,1
20230924,9,내부,대형,승용,145,145
20230924,9,내부,대형,승합,2,2
20230924,9,내부,소형,승용,2,2
20230924,9,내부,소형,화물,22,22
20230924,9,내부,중형,승용,239,239
20230924,9,내부,중형,승합,8,8
20230924,9,내부,중형,화물,2,2
20230924,10,내부,대형,승용,197,197
20230924,10,내부,대형,승합,3,3
20230924,10,내부,소형,승용,2,2
20230924,10,내부,소형,화물,32,32
20230924,10,내부,중형,승용,375,375
20230924,10,내부,중형,승합,9,9
20230924,10,내부,중형,화물,5,5
20230924,11,내부,대형,승용,219,219
20230924,11,내부,소형,승용,1,1
20230924,11,내부,소형,화물,30,30
20230924,11,내부,중형,승용,348,348
20230924,11,내부,중형,승합,7,7
20230924,11,내부,중형,특수,1,1
20230924,11,내부,중형,화물,1,1
20230924,12,내부,대형,승용,127,127
20230924,12,내부,소형,화물,19,19
20230924,12,내부,중형,승용,259,259
20230924,12,내부,중형,승합,3,3
20230924,12,내부,중형,화물,1,1
20230924,13,내부,대형,승용,182,182
20230924,13,내부,소형,화물,16,16
20230924,13,내부,중형,승용,296,296
20230924,13,내부,중형,승합,5,5
20230924,14,내부,대형,승용,167,167
20230924,14,내부,소형,승용,1,1
20230924,14,내부,소형,특수,1,1
20230924,14,내부,소형,화물,15,15
20230924,14,내부,중형,승용,272,272
20230924,14,내부,중형,승합,8,8
20230924,14,내부,중형,화물,2,2
20230924,15,내부,대형,승용,147,147
20230924,15,내부,대형,특수,1,1
20230924,15,내부,대형,화물,1,1
20230924,15,내부,소형,승용,2,2
20230924,15,내부,소형,화물,30,30
20230924,15,내부,중형,승용,259,259
20230924,15,내부,중형,승합,7,7
20230924,15,내부,중형,화물,2,2
20230924,16,내부,대형,승용,170,170
20230924,16,내부,대형,승합,1,1
20230924,16,내부,대형,화물,1,1
20230924,16,내부,소형,승용,1,1
20230924,16,내부,소형,화물,22,22
20230924,16,내부,중형,승용,286,286
20230924,16,내부,중형,승합,4,4
20230924,16,내부,중형,화물,2,2
20230924,17,내부,대형,승용,166,166
20230924,17,내부,소형,특수,1,1
20230924,17,내부,소형,화물,22,22
20230924,17,내부,중형,승용,275,275
20230924,17,내부,중형,승합,9,9
20230924,18,내부,대형,승용,128,128
20230924,18,내부,대형,승합,1,1
20230924,18,내부,소형,승용,1,1
20230924,18,내부,소형,화물,12,12
20230924,18,내부,중형,승용,199,199
20230924,18,내부,중형,승합,6,6
20230924,18,내부,중형,화물,1,1
20230924,19,내부,대형,승용,96,96
20230924,19,내부,소형,승용,2,2
20230924,19,내부,소형,화물,12,12
20230924,19,내부,중형,승용,165,165
20230924,19,내부,중형,승합,6,6
20230924,19,내부,중형,화물,2,2
20230924,20,내부,대형,승용,85,85
20230924,20,내부,대형,화물,1,1
20230924,20,내부,소형,화물,5,5
20230924,20,내부,중형,승용,151,151
20230924,20,내부,중형,승합,1,1
20230924,21,내부,대형,승용,60,60
20230924,21,내부,대형,승합,1,1
20230924,21,내부,대형,화물,1,1
20230924,21,내부,소형,승용,2,2
20230924,21,내부,소형,특수,1,1
20230924,21,내부,소형,화물,5,5
20230924,21,내부,중형,승용,109,109
20230924,21,내부,중형,승합,4,4
20230924,21,내부,중형,화물,1,1
20230924,22,내부,대형,승용,44,44
20230924,22,내부,소형,화물,2,2
20230924,22,내부,중형,승용,80,80
20230924,22,내부,중형,승합,2,2
20230924,23,내부,대형,승용,19,19
20230924,23,내부,소형,화물,1,1
20230924,23,내부,중형,승용,31,31
20230924,23,내부,중형,승합,1,1
20230925,0,내부,대형,승용,14,14
20230925,0,내부,중형,승용,19,19
20230925,0,내부,중형,화물,2,2
20230925,1,내부,대형,승용,5,5
20230925,1,내부,대형,특수,1,1
20230925,1,내부,소형,화물,2,2
20230925,1,내부,중형,승용,8,8
20230925,2,내부,대형,승용,5,5
20230925,2,내부,대형,특수,1,1
20230925,2,내부,대형,화물,1,1
20230925,2,내부,중형,승용,9,9
20230925,3,내부,대형,승용,3,3
20230925,3,내부,대형,화물,1,1
20230925,3,내부,소형,화물,2,2
20230925,3,내부,중형,승용,8,8
20230925,3,내부,중형,화물,1,1
20230925,4,내부,대형,승용,7,7
20230925,4,내부,대형,특수,1,1
20230925,4,내부,대형,화물,2,2
20230925,4,내부,소형,화물,3,3
20230925,4,내부,중형,승용,18,18
20230925,4,내부,중형,승합,1,1
20230925,4,내부,중형,화물,3,3
20230925,5,내부,대형,승용,27,27
20230925,5,내부,대형,특수,1,1
20230925,5,내부,대형,화물,2,2
20230925,5,내부,소형,화물,19,19
20230925,5,내부,중형,승용,72,72
20230925,5,내부,중형,승합,4,4
20230925,5,내부,중형,화물,3,3
20230925,6,내부,대형,승용,62,62
20230925,6,내부,대형,화물,7,7
20230925,6,내부,소형,특수,1,1
20230925,6,내부,소형,화물,52,52
